108.40691	22.8344
116.31569	40.02251
120.57701	41.00578
116.46263	40.01015
114.63066	38.13011
114.47685	37.05208
110.74974	19.61403
113.92754	22.68059
118.22319	31.2252
113.92342	22.69707
116.57936	39.77119
126.5316	45.71068
120.65666	30.01945
121.9709	39.39629
120.63469	31.97365
120.97389	32.21947
114.41231	23.7394
109.21715	31.13045
118.56514	37.58766
120.61546	31.29799
122.1714	37.40089
113.05	23.66112
104.0934	30.60036
118.84941	31.96404
109.14436	21.66298
114.12529	22.56248
106.70815	26.56151
119.57863	32.4543
113.71193	23.04039
113.04314	23.12141
116.28548	39.90852
123.04893	41.10741
104.41063	31.10298
110.46684	19.25697
113.46886	23.13515
108.92876	34.34807
117.2303	31.83083
118.16689	39.46632
116.97075	36.6291
106.96632	29.59373
110.91591	21.68083
118.98399	30.63744
117.39922	38.67668
121.78825	41.59218
120.43694	31.82945
115.86525	32.93495
114.32304	30.58525
123.22609	41.85585
116.73454	38.81676
120.14442	33.3744
120.16777	31.57127
114.74876	40.82726
106.82762	27.54066
114.88197	40.78331
120.09224	30.36003
120.07988	30.36278
108.2888	22.82066
116.25526	39.88243
104.03847	30.69374
107.49229	31.21696
119.15977	32.22908
106.77269	10.85655
121.00136	31.25267
117.13829	36.72935
116.14265	34.25194
115.44914	38.87993
121.14967	31.11534
120.39024	36.17867
109.16771	34.1819
113.82866	22.74101
116.71532	39.51714
113.42491	30.36552
119.9192	29.47014
116.85402	39.9511
123.85231	42.30217
116.40358	40.00191
112.24937	31.71547
110.53963	19.16634
107.09541	29.71596
109.96284	39.80415
116.6851	35.4055
112.90993	23.39333
113.1118	29.38362
121.44768	28.6599
103.99315	30.6649
104.13872	30.59898
121.24855	28.6393
116.59996	39.51027
112.89757	35.55382
120.95329	31.93382
119.41383	30.88463
116.2841	39.77119
114.15001	22.80281
113.94951	22.54463
121.1689	41.12801
104.64272	30.10872
116.10832	38.99391
118.53905	24.91219
118.12157	24.49471
116.35277	39.81651
113.92479	34.93446
108.27919	22.82341
120.33257	31.59737
116.43242	39.85497
125.32997	43.93639
122.01759	41.08406
118.88786	28.93867
114.96712	27.11494
104.00688	30.62508
101.73271	26.50383
106.76445	31.84319
120.44243	31.42021
121.41884	31.25816
117.65877	36.23497
113.98521	22.67509
113.48122	22.26311
119.80385	31.9503
111.09993	32.50786
110.32814	20.00816
124.35356	40.09392
112.42516	23.0761
120.30785	31.59325
118.11195	24.46037
87.2953	44.01329
116.43105	40.10078
106.54335	29.54842
125.24895	43.97484
110.25673	21.38695
120.2845	31.75255
113.2917	23.03078
116.36375	39.96895
116.67549	40.29305
113.94264	30.91072
114.32442	33.0352
116.40221	39.99367
117.66975	39.02412
125.36842	43.82515
108.94112	34.30412
113.82591	23.02803
122.17415	37.3748
119.06227	33.65593
87.06596	43.95699
117.25914	39.13811
112.97447	28.13942
113.33015	23.30544
112.18895	30.35316
114.38347	30.61409
110.29243	41.61278
121.53008	31.287
116.26488	39.8632
112.80418	23.26698
124.90974	46.73927
121.40236	31.26915
116.38161	39.95247
121.66328	31.2101
115.64415	37.72087
87.59331	43.87871
118.37563	35.11848
118.98811	36.85844
116.43105	39.91676
116.49559	39.85909
112.72041	38.43086
105.57655	30.55092
117.33467	31.89949
113.36586	22.97447
104.03984	30.65804
112.58995	37.77443
112.32628	37.36244
114.39445	30.6237
119.77226	32.10548
119.37126	32.22221
124.83147	45.12428
120.69649	31.41609
121.2458	31.8885
114.29832	30.81184
117.08748	39.09416
125.2874	43.88008
104.24446	30.88463
119.90685	32.45293
116.18385	39.92775
120.2639	31.54243
121.08101	31.16203
107.8315	31.09886
116.24428	40.16258
116.36787	39.72313
120.35316	36.05507
113.08571	39.81789
117.9348	35.27092
109.01527	34.40437
103.84621	29.82582
121.8116	38.89915
109.21303	34.38377
108.88756	22.8701
116.55464	40.06783
123.45268	41.7762
121.73607	39.04198
106.60103	26.84853
103.90526	30.76103
106.69441	26.57799
117.13829	39.123
116.60133	39.90852
112.38945	26.40633
126.97243	46.64589
117.01881	23.66798
116.31844	40.08705
119.31496	26.07948
116.0685	39.71352
112.40044	29.40834
113.96736	22.68608
110.07545	23.36998
114.4384	38.08479
123.35518	41.77483
117.29759	31.83495
116.23741	39.94972
113.74214	34.73946
116.22643	40.21065
114.90532	25.84602
114.40269	23.0706
126.54121	45.80956
22.54738	89.99931
120.53993	31.43806
114.89983	25.85289
119.97002	30.52483
125.33958	43.89381
102.6638	24.96849
112.97997	28.15865
112.84538	34.17915
114.15688	30.6292
126.6964	45.7354
106.46782	38.19191
121.46141	31.33232
121.56715	38.90327
119.94942	30.53993
103.86406	30.68825
119.83818	32.88689
113.85338	34.56642
113.32329	23.18596
114.88197	30.45479
118.11333	24.48509
114.18846	22.65038
118.26027	34.9221
115.92979	31.79512
116.32942	39.94835
110.32539	21.26472
105.87181	31.1483
118.12157	24.62517
108.30666	22.83577
119.9398	32.48177
123.39912	41.8531
118.77937	32.06841
106.05446	31.36528
100.21111	40.98381
113.66936	23.09532
121.64268	38.89229
79.22104	89.69376
121.42708	39.5858
112.27684	30.29274
103.98903	30.67039
113.05687	28.19435
104.67293	29.52232
114.41093	30.45616
125.25856	43.89931
116.32668	39.73824
76.1586	89.16023
108.85323	34.84932
115.34752	26.31981
106.69304	29.70497
125.1432	46.62529
111.64238	40.84648
108.92876	34.15443
106.25359	26.37611
114.06075	22.56386
104.13597	30.68138
117.73705	39.8838
122.89238	47.51244
110.29243	20.01915
113.35075	22.15599
120.40535	36.18141
116.35414	39.86046
107.06795	29.81209
121.17165	32.04231
104.04671	30.59349
118.16963	26.63429
109.46022	31.02333
109.06746	34.26155
118.15865	39.65584
104.07005	30.51659
112.58308	26.8293
114.66499	40.30266
123.49113	41.82289
121.0247	31.18401
112.43752	23.63777
126.65382	45.72853
118.77663	36.86256
123.99651	47.34352
116.62468	39.87831
115.97099	39.11476
121.49712	31.27327
113.83827	33.59688
129.62975	44.58733
120.14442	30.18288
117.01057	39.76295
109.43825	24.26949
116.71806	39.49242
112.8756	23.11043
116.79909	37.64397
121.38588	31.12633
108.88206	34.26018
116.26213	39.9099
119.92744	31.96815
114.28185	22.96074
109.59068	35.17754
121.45454	29.34792
113.54301	23.09807
106.69853	26.5519
106.88667	27.65053
112.99919	28.13393
117.19322	34.30275
113.85887	23.12965
120.49873	30.91347
117.62581	24.14726
105.36781	29.5031
109.78294	39.61876
106.44997	29.5182
114.01405	22.64214
102.69539	36.24596
112.25899	30.32707
113.01704	28.1971
121.39549	31.08238
106.56395	30.47813
114.42879	30.45204
108.29979	30.64568
116.95839	36.61537
112.56248	37.90489
103.9698	31.06041
113.67348	34.73671
120.21996	31.69624
114.53728	30.46715
111.69044	40.83
109.02489	39.9099
106.37306	29.55391
118.99086	42.93388
119.00459	33.02696
113.7751	23.08983
113.92067	22.56798
125.4879	44.05586
109.90791	34.78477
116.66313	39.87556
104.01649	30.69649
120.19524	31.69075
106.25496	30.00572
101.69151	32.90749
111.85799	34.74632
115.42854	30.23506
125.40962	43.82652
113.28072	33.72871
104.38591	31.12358
106.59828	29.69536
106.23024	29.47426
126.58379	45.74776
121.39275	31.6317
112.99644	34.66393
115.91194	28.6187
116.25938	39.89479
105.33211	30.11009
123.4568	41.8586
119.88762	31.79649
119.9604	32.46941
116.76064	36.55357
108.60329	34.11598
108.98369	34.29451
114.10194	27.63268
106.03386	31.34331
111.31691	23.47847
117.40746	40.04585
124.97429	46.55113
120.63194	28.02132
106.39641	27.79198
101.77254	36.60713
116.28273	40.10216
112.15599	31.99837
120.57289	27.96501
123.4211	41.77208
113.12828	41.03462
113.11729	29.14467
121.69075	31.25267
116.38573	39.87968
114.27361	30.47813
116.31844	39.8838
120.33119	29.3026
120.48225	31.49849
106.50078	29.51683
118.96751	30.62645
120.3669	36.30501
120.10185	33.73009
109.10316	23.60344
118.62007	32.06841
103.74184	29.60335
110.37071	21.27983
118.21495	34.45793
123.23708	41.7556
115.97099	29.71458
117.15202	36.19789
112.21916	37.92274
114.04564	22.68059
115.46562	32.17415
106.61201	29.44954
116.34727	39.2466
111.66298	40.81764
117.34978	32.94182
120.27351	30.14717
101.72447	36.63048
117.32231	34.79851
111.46523	27.32094
117.68486	36.21025
122.10411	41.15822
113.27385	22.76161
116.69609	36.21437
121.47377	31.40373
118.11195	24.49471
113.33153	23.08846
108.98781	34.24919
100.79887	22.00218
113.30956	23.153
116.29097	39.8687
100.79475	22.02003
119.23943	31.4106
106.53099	29.47151
105.07256	29.59923
120.11833	30.30647
113.72566	23.01567
120.42046	31.93108
108.93974	34.31648
113.48534	22.56386
104.95445	25.78835
113.78197	23.10768
119.5237	39.92638
113.36311	23.01292
116.66725	39.8893
106.43761	37.53273
112.42653	34.6653
118.74092	32.13844
106.84685	28.13118
116.43242	40.04036
120.39162	31.81023
115.31456	40.17632
104.75945	31.42296
116.40907	39.78493
120.50285	31.35979
109.70192	28.26851
105.64247	25.39146
125.3849	43.83888
101.71486	36.66069
115.79521	28.73817
114.08546	22.83852
121.35704	31.22658
121.28426	30.01259
108.51677	26.18523
121.49849	31.17165
106.58592	29.58824
117.32918	38.38005
112.47047	37.84447
121.43669	31.13731
114.49196	37.08778
118.08861	24.47411
117.17262	39.0873
118.19847	25.06325
104.67567	31.02745
102.72835	25.07011
123.13957	41.65398
116.81831	40.37682
106.5406	29.57588
121.28288	30.31746
117.22755	34.97429
107.86995	34.45793
108.94249	34.33434
84.6833	44.42802
120.65804	27.87437
108.21053	34.15718
117.11357	39.06258
104.06044	30.67726
115.77873	33.899
106.90178	29.20372
107.02263	33.0352
118.35503	34.30138
120.26527	30.03456
116.33904	39.96208
108.96996	34.33159
112.59956	33.04482
119.5443	39.9511
113.92891	22.98546
112.16835	23.92204
117.30171	39.08455
118.50609	32.98714
117.22893	39.10789
113.92616	22.67921
113.09395	27.88948
112.70393	37.70302
111.82777	33.05031
114.41368	23.51555
112.85225	22.89894
106.24947	38.47481
104.04945	30.53169
114.16237	22.32765
119.4001	39.83437
123.49663	41.79131
116.3047	40.09804
102.73659	25.0605
121.41609	31.2513
121.39412	31.07277
103.96431	30.75279
121.10985	31.46553
112.13676	30.10323
114.08821	23.02803
106.50764	29.46739
126.52336	45.87822
107.02675	33.08739
120.32433	31.57402
112.10106	37.89803
115.43678	36.93672
120.3669	31.62209
116.93642	39.64485
116.25114	23.62679
115.25276	33.05031
119.90547	32.48177
122.06429	41.11565
109.21989	34.38377
109.132	34.29314
124.36592	40.10765
112.8907	28.13393
94.89235	36.39427
121.51634	38.95683
116.65901	40.18044
107.51564	31.19362
103.83934	30.69237
110.12215	34.58702
116.61369	23.66112
103.82835	36.0537
121.55342	31.19774
106.74385	25.58098
120.3875	36.213
114.34364	22.86186
113.78471	22.78084
114.43428	30.44518
121.18263	30.70473
107.77794	34.6653
115.81032	33.07365
117.09984	39.1642
104.01924	30.7679
108.92876	34.21486
100.62309	36.27068
117.36351	38.83186
116.41457	39.70528
114.356	36.08528
106.69853	26.52992
120.09224	30.87639
104.76357	31.79924
102.76268	25.0042
113.10493	23.09807
118.84804	28.98262
113.69545	23.00331
89.59282	44.01466
126.94221	44.40056
117.00371	38.89503
103.85033	30.70335
113.07747	28.23418
113.90419	35.38216
114.21318	30.60722
104.03297	30.5619
106.77406	29.75029
114.48784	36.59065
83.47206	46.27373
114.59084	35.41374
113.88222	22.79457
114.0992	22.87971
113.74214	23.03352
119.26003	26.04378
118.14903	24.47411
105.94734	29.36714
109.12926	21.45836
112.88658	36.11687
107.20253	29.6006
120.1458	30.2845
82.22374	43.45573
106.44997	29.55116
106.22612	29.6006
116.36375	39.97032
121.13457	32.28127
121.41747	31.17577
121.19087	31.23756
114.25026	30.54131
102.2271	27.89223
121.03294	31.32133
120.97527	31.99425
114.49196	36.7733
120.41634	41.54549
106.72874	26.58485
119.01009	33.56529
104.04396	24.2997
115.22804	35.74471
121.50948	38.96507
117.13142	36.18004
117.22893	34.24782
103.91212	30.68001
104.00139	30.56328
114.69383	41.03874
119.13231	32.18376
113.98796	32.55043
108.9782	34.2643
87.30354	44.02153
118.81645	31.94481
116.20445	39.84123
113.28896	33.72185
87.59468	43.81279
114.66637	33.61748
101.7849	36.60851
116.13167	38.71651
111.05461	25.93666
103.97118	30.77065
106.52275	29.60609
117.84142	36.06468
112.22191	22.71355
117.2097	39.15459
106.27007	30.08675
103.61687	36.05919
105.8416	26.71394
102.75719	25.03441
113.49358	34.14619
111.05736	34.06105
120.53993	31.40236
122.82509	41.50566
114.54002	38.08205
114.42741	38.09441
121.52458	38.95821
119.29848	26.08223
104.15382	30.64293
105.59166	30.50285
119.30946	26.11107
113.24913	22.72728
121.5905	29.80659
114.45488	41.85173
114.64439	30.55779
120.15678	30.26115
108.3094	22.8495
104.13597	30.66765
121.4875	31.21422
117.62306	33.45131
113.07198	23.38371
108.92189	34.16405
119.0403	39.79729
112.47047	38.91289
125.21599	43.84987
120.09499	30.33119
113.71193	22.98683
108.65135	31.94893
120.5674	30.02357
120.75005	31.32133
113.29582	22.20131
113.14613	23.03215
104.74709	31.4669
114.49471	36.77605
121.93245	39.62425
113.99895	22.65724
116.36787	39.80141
120.21172	31.58089
121.37489	28.377
118.36739	31.36116
118.4594	39.05434
104.07967	30.69786
101.58989	25.01244
122.12883	40.23949
112.17934	32.02858
105.58754	30.50011
114.3615	30.5825
121.62483	30.8709
101.74919	36.62773
105.93636	29.33144
107.29454	34.37965
117.24541	34.21623
113.04176	22.93602
112.45262	34.61449
108.82851	34.2382
113.37685	22.54875
115.82954	28.73268
106.49117	29.53194
116.37199	39.87968
118.05428	36.81038
120.25978	37.6783
132.02751	47.24876
106.51726	29.57863
108.07869	24.68971
117.14653	31.72234
104.67293	31.04805
120.71846	31.14555
112.97173	27.98149
108.4893	22.76024
126.66618	45.7766
124.44832	46.85875
116.37199	39.95796
116.30882	35.08415
116.60408	23.65974
124.31786	40.07057
116.34727	27.976
121.56441	31.13869
91.07185	29.65416
113.63091	22.85912
114.00993	33.60786
119.80385	31.40099
111.62315	40.80391
104.14696	36.54396
121.12358	31.48613
117.25639	31.84731
102.74483	25.05638
120.83794	31.51772
106.68068	26.51344
121.62895	31.80473
113.8932	22.98546
106.10252	30.8297
117.14653	39.06807
116.42693	39.95934
113.83965	22.62566
119.84779	31.27052
118.1765	29.78325
111.29768	24.52629
76.17027	38.66158
124.90013	46.57448
113.12416	36.213
114.49745	25.55626
113.21617	22.92366
113.00468	28.17101
103.97667	30.66765
111.99257	21.87035
108.90541	34.28764
117.03941	38.73161
113.04863	28.07762
112.03926	22.94563
116.2429	39.84535
121.0453	31.40099
113.82317	22.9113
117.22755	31.85966
121.44493	30.92033
116.14265	34.23958
113.94264	22.58446
118.02956	36.80626
107.83424	25.16899
115.82268	28.64342
104.07555	30.68687
116.18797	39.91676
103.94783	30.63469
121.42296	31.34743
121.50398	38.96233
109.89967	40.65971
111.36086	29.72008
113.24776	23.37547
113.99895	22.88109
116.29234	39.85634
104.00002	39.92363
120.2282	29.72008
121.62071	38.9994
110.43526	34.86031
121.39687	31.00548
118.18062	39.62151
116.40221	40.07607
109.38332	24.32167
118.68324	33.71773
112.1862	30.34081
112.84538	26.40907
113.14751	23.04176
109.59618	23.10356
116.30745	39.89616
112.33864	36.49315
119.52782	35.52361
120.26665	31.55479
102.71461	25.03166
120.40672	27.52281
120.76515	30.13069
120.02632	32.16316
118.13942	35.02922
126.96144	45.53627
113.27248	23.20793
113.09669	22.60368
114.50981	36.62086
121.40648	31.24855
119.84642	33.99651
105.54771	30.43007
111.66985	40.83824
116.29509	39.35371
118.76976	32.06566
120.00984	31.77177
109.02901	34.26704
120.50697	30.10048
116.48323	39.31938
121.50948	41.08543
112.14912	32.68227
117.79335	30.96016
119.41246	42.0742
104.03847	30.80086
123.38951	41.62239
87.56721	43.82103
116.10283	39.90303
119.55254	26.66862
120.05241	29.31496
117.2509	31.77727
113.54576	22.27684
120.62645	31.25679
113.89183	22.93465
108.83812	27.69173
106.63261	29.71321
120.84068	37.2979
115.21568	37.1949
116.34865	40.04311
120.88875	32.01897
104.12224	30.64705
113.24776	22.82478
106.4431	29.82857
113.86436	27.57637
106.32774	29.62257
108.28468	22.84676
114.23653	30.56877
121.23619	37.54646
113.54027	23.05
121.37901	31.23207
118.98262	30.87776
118.80135	31.97502
123.41011	41.82152
108.29842	22.84538
112.94426	28.24516
114.04289	22.61742
118.16551	24.46724
117.23579	31.71135
116.65764	39.88655
120.6031	30.07851
116.2484	40.08293
108.77907	37.63298
106.5612	29.67751
118.48549	31.99837
113.60619	34.76555
121.13045	31.01097
123.83446	42.27745
113.90144	24.11018
114.3148	23.0143
118.81371	31.9352
116.40083	23.36311
104.23759	31.09062
111.66847	32.89375
123.93608	41.88744
111.1219	38.46107
118.13255	24.68559
103.67317	30.6237
114.01817	22.66136
117.45552	38.84834
121.26503	31.1689
112.55836	35.47417
111.45699	29.32732
116.44478	39.89891
117.77412	40.95222
114.24751	30.59074
106.52962	29.60884
104.08104	30.64156
117.60384	26.02592
112.89345	23.16948
106.43623	29.58412
111.68633	40.80666
120.28175	30.35042
113.05275	36.09764
104.00002	40.0692
118.21083	39.23973
108.92464	34.14894
104.18678	31.33919
120.6498	28.02132
117.18636	39.36333
123.35381	41.77757
114.26399	30.44518
117.24129	32.01073
120.32845	27.63405
103.89427	36.04546
113.31505	23.26286
121.60835	29.86702
113.5183	22.25761
113.66936	34.84657
113.43315	22.96074
111.92802	31.3488
111.17821	29.63905
114.26674	30.56053
89.57359	44.00917
121.56303	38.92662
120.07027	32.17552
112.3098	34.5829
118.10783	24.59496
114.23241	22.70256
113.91655	22.50343
108.96034	34.40025
123.32634	41.80779
104.06181	30.51384
114.81056	33.75755
111.89781	37.34184
121.5699	43.3596
120.85716	30.74593
116.52306	40.01152
110.32127	20.01228
118.63792	24.72954
123.41286	41.81877
114.1404	30.51247
114.98634	35.78728
87.54112	43.85948
114.86687	30.6443
106.56944	29.51408
46.6761	24.75151
117.30721	36.00288
114.38484	30.63881
118.14217	39.83162
114.64165	33.63396
102.68166	25.02754
117.99248	37.48741
116.3459	39.96758
120.33943	31.58089
113.83965	22.85088
112.08321	32.06154
111.35948	30.6292
108.03474	24.7007
118.11333	30.30098
116.96526	38.93486
116.91582	39.96346
106.57356	29.56352
113.58696	34.75594
118.5157	35.26817
112.01591	28.08998
117.85789	39.75609
118.9579	25.39284
125.39314	43.88145
115.93529	28.675
113.24638	23.37547
121.42845	31.24168
113.23128	22.57072
116.73042	36.17729
119.45641	31.43257
118.83293	31.97777
113.95638	22.57072
108.93425	34.12971
114.31892	22.73552
106.91002	29.74205
116.74278	32.8196
109.01527	32.7166
103.60313	30.45067
87.56721	43.87184
106.51176	29.58961
115.67574	34.41673
104.02748	30.63881
114.00993	30.45204
116.25526	39.89479
107.00066	29.82857
118.8549	34.09264
113.03627	28.19572
109.30641	34.65294
103.38478	23.36861
125.3698	43.843
116.67549	39.9456
104.10027	26.20995
117.63268	34.29451
111.49818	32.54906
109.76097	38.26469
114.14177	22.60918
120.83519	32.02446
111.11092	38.66844
121.1689	30.88326
108.91365	34.19838
118.73131	32.14668
113.80394	34.5829
117.31819	39.71764
115.23216	30.72807
117.58598	35.00038
118.4951	24.85588
123.51036	41.70341
119.95903	31.74843
116.43105	39.86595
109.48357	31.31996
121.40099	31.28151
108.99879	35.33134
120.39024	36.09627
116.52306	27.22343
119.92744	37.17705
91.69601	44.94095
122.00523	37.43111
121.15929	31.97502
111.74675	27.24266
115.69771	37.72636
109.49593	18.28606
118.84529	39.73961
113.83003	22.84401
114.14452	30.64705
88.35274	43.81279
102.73109	25.00282
115.51094	38.89503
117.1685	26.89659
104.09203	30.62645
121.25542	31.55891
116.82793	40.15572
116.31157	39.8893
118.10234	24.46999
116.11382	38.79204
121.26915	28.65715
116.66451	40.03075
114.1349	22.61742
124.83009	41.71577
118.10921	24.51942
106.26595	29.28062
117.18361	31.75529
108.99605	34.22997
28.06389	-26.09871
110.2018	19.99306
107.51015	26.26488
107.08855	29.8217
123.3799	41.79955
117.71507	38.0793
117.98836	37.41051
114.30244	35.73097
123.0558	41.1129
113.39195	22.51167
104.07967	30.62645
112.8701	28.22868
113.53615	37.37617
107.59392	30.05241
118.40309	31.36665
120.49187	30.80086
113.28484	22.80418
114.42192	30.50148
113.99483	22.90031
114.28047	30.51384
105.08904	31.08925
113.14201	23.03764
111.02165	35.06355
104.14833	30.40535
120.77202	31.64543
102.68578	25.05501
118.52257	37.01225
113.81493	30.56053
116.63017	40.131
120.28587	31.83632
103.22548	22.78358
104.10439	30.65529
121.48338	38.97331
116.98311	39.76707
119.0609	33.37852
117.13142	39.19991
113.72841	24.1349
115.02068	25.89134
113.09944	23.02528
104.77043	31.5081
113.03078	28.14217
116.50108	39.76295
113.32466	23.14751
113.96187	23.07747
117.01881	25.06325
117.43904	39.06258
104.2115	25.99983
108.85597	34.31374
113.7339	23.02254
119.20097	39.72862
125.37254	43.87184
120.94231	31.50673
110.92827	21.64787
116.15639	40.17906
112.07222	34.82735
106.74248	31.85143
103.85033	30.68413
104.29115	30.95329
116.55602	39.89754
97.86278	24.0168
110.77309	32.61086
104.50813	39.01863
120.85442	32.03407
124.46617	47.79533
116.47362	39.80003
113.26698	23.27934
123.41011	41.87645
103.91899	30.80223
110.90492	21.66435
114.06624	22.61604
115.6057	34.44832
108.91914	34.19563
126.60439	45.70244
105.80315	37.09877
117.10121	39.12437
86.04561	44.30992
120.48225	30.09361
121.25954	37.55882
116.00807	28.71895
112.55287	37.89253
113.74077	23.01567
104.00002	25.73753
117.01607	32.64244
116.96938	33.6422
123.1794	41.75423
114.39857	36.38466
120.15404	29.98238
116.80458	33.96767
118.67775	32.11235
119.67064	39.93874
121.09062	31.44493
121.60973	31.33644
113.99208	22.5872
115.3791	30.89973
119.50722	35.41924
113.554	23.12004
120.15404	30.2076
113.8726	23.09532
121.58226	38.91975
117.03117	39.37019
120.90248	28.04192
116.4283	39.99367
116.29646	39.8838
114.83116	38.01476
113.81493	22.73415
116.13304	39.62013
117.07924	36.69228
116.73866	23.35625
104.0934	30.6855
116.01082	29.73381
109.59755	23.11729
112.89619	23.16811
117.20421	28.28636
104.02336	30.70747
113.32329	22.95937
112.42653	39.31938
107.53212	28.15315
108.97682	34.40437
120.38063	30.28999
107.31514	29.75166
118.78075	32.05193
115.98198	29.67888
120.93819	32.0739
128.89915	47.73079
106.30989	29.59373
119.71184	30.23369
118.57338	24.94102
121.24306	31.11534
117.42393	40.05272
123.27965	40.27931
114.34776	36.06331
117.23305	31.85143
117.36351	31.80199
103.70064	36.07704
116.33217	40.06233
120.96153	31.38176
117.81807	39.23424
115.96413	28.72719
103.97667	30.76103
112.1093	36.52885
113.78334	22.79182
116.3665	39.87144
120.20348	31.61934
115.27611	28.24791
112.63802	37.73735
119.59785	31.73332
121.24306	30.17464
117.2921	39.7039
121.15654	30.98351
120.45204	31.58638
121.68114	38.88542
122.96104	41.18156
98.49037	39.71764
116.98586	32.63695
103.88741	30.67589
113.19145	36.0743
109.58107	37.50526
123.99788	47.34215
119.37263	25.71281
121.0865	30.16228
122.12334	43.38295
116.26076	40.07881
113.3329	23.05687
123.41972	41.9149
108.1295	35.75706
121.4463	37.44759
126.62361	45.73952
112.72728	38.39928
122.1151	30.00298
118.63655	24.74464
116.94878	36.614
120.31059	31.58638
116.68236	23.36174
113.06648	28.23418
114.0786	22.91542
115.4203	38.86894
86.01677	44.31541
120.56053	30.00847
114.49333	36.59889
103.82011	30.67451
116.38573	39.86732
113.2711	23.10356
104.70863	28.4539
117.22343	31.82671
118.99361	33.02559
117.42393	31.8322
121.0247	28.2122
118.8961	42.2541
129.59816	44.59282
116.24016	39.93187
114.97261	30.14992
22.08458	-33.65593
116.7524	36.53709
106.81938	31.67564
119.55391	26.67412
114.04564	30.35179
108.85597	34.25743
114.02504	33.56529
113.91518	22.50343
121.58363	31.09886
